object_id,y,x,green_id,red_id,status,area,green_peak,red_peak
343,312.4969715003954,290.6802318688811,0,77,dead_only,25,0.0,22.444838067197345
344,317.7404658120069,197.44189068326838,0,78,dead_only,30,0.0,15.714380214737636
345,323.3734352298732,18.34673615256918,0,79,dead_only,31,0.0,7.277632887201526
346,336.01713819316143,302.76819072555406,0,81,dead_only,13,0.0,5.021348021254822
347,348.2634871179611,575.5668450641381,0,83,dead_only,28,0.0,5.070391088180001
348,354.42063859670236,328.0300120965539,0,86,dead_only,25,0.0,7.018865282532847
349,356.11001920076876,514.4214767171437,0,87,dead_only,46,0.0,22.211817912809494
350,357.94861205377657,806.3224067837605,0,89,dead_only,25,0.0,13.850321027730422
351,359.7989243785025,822.3652850258771,0,90,dead_only,27,0.0,19.378593667071694
352,365.00466427585457,387.9651654551218,0,92,dead_only,32,0.0,6.5282456265138755
353,364.2656878776289,422.947808734636,0,93,dead_only,20,0.0,5.344710164496817
354,373.1986560112113,78.12245935597454,0,96,dead_only,52,0.0,15.039939288385725
355,379.61459971761644,305.96111410923044,0,97,dead_only,36,0.0,19.748976388932263
356,389.15120701034067,318.6383601741814,0,100,dead_only,19,0.0,4.755788485372173
357,389.57023204124806,880.8463008026964,0,101,dead_only,13,0.0,4.959220880373008
358,393.7320276388105,119.88336460866851,0,103,dead_only,25,0.0,6.1203647068250975
359,394.48909402373977,68.96997911464769,0,104,dead_only,28,0.0,5.437571758538903
