channel,id,y,x,area,peak_contrast,mean_raw,max_raw,parent_count
dead,191,965.0557388747399,254.4435983106731,32,19.435354867924765,10.5625,40.0,1
dead,192,969.8321426943754,354.51566500954266,34,41.110645685579925,16.823529411764707,88.0,1
dead,193,974.9063587092307,267.65045748595895,21,4.913066789867731,4.9523809523809526,10.0,1
dead,194,975.1269914142209,342.715175660729,42,44.325250668081054,18.523809523809526,84.0,1
dead,195,973.6310631569598,829.1132484008104,15,5.795660412689834,5.133333333333334,17.0,1
dead,196,975.4465516808347,81.45573695145828,32,41.98160146986964,19.34375,91.0,1
dead,197,977.1670309106252,18.530612441038727,29,7.79014212100732,5.827586206896552,16.0,1
dead,198,976.122363456776,67.9854484218894,14,4.761751563709059,6.071428571428571,13.0,1
dead,199,982.1008424285355,849.3978322754185,35,28.44165565490036,11.914285714285715,60.0,1
dead,200,985.2629422691653,667.781641827706,36,19.19015784515146,9.13888888888889,41.0,1
dead,201,984.4277655507368,960.5102699026701,27,5.998704890293485,4.666666666666667,17.0,1
dead,202,986.4465557341383,33.81885356926223,30,20.33987168959281,9.5,44.0,1
dead,203,986.0438257617701,78.97454433600925,38,60.229617873780384,20.842105263157894,128.0,1
dead,204,994.295058571674,190.1134395826231,27,6.812512970669375,5.666666666666667,17.0,1
dead,205,994.9938636371795,719.3363447891679,22,9.196497029780826,6.636363636363637,17.0,1
dead,206,999.6929810339634,295.5779206587257,25,5.356652564110502,4.88,10.0,1
dead,207,1006.1662810937771,148.51910515851637,18,8.590609501893884,6.444444444444445,20.0,1
dead,208,1006.0066124597975,554.2411317363259,21,7.7681365339713615,5.857142857142857,17.0,1
dead,209,1007.2112125727056,316.75918585967094,19,9.673012179746253,6.631578947368421,20.0,1
dead,210,1006.7001679846286,897.2919107062172,25,7.443356642299335,5.72,14.0,1
dead,211,1012.2069843404724,496.3956738748443,32,18.95807911679242,9.75,36.0,1
dead,212,1013.0901299458246,577.3987473165912,43,59.74735005616467,23.25581395348837,124.0,1
dead,213,1014.600342458287,564.7385825388818,22,10.87021670280799,8.954545454545455,23.0,1
